iso3,year,gdp_usd,population,inflation_rate,gdp_log,pop_log,node_id
CPV,2020,1821565613.68613,514679.0,0.0,21.32296219610071,13.151300627298927,41
CRI,2020,62395610760.0492,5034320.0,0.0,24.856760769479994,15.431789219032966,42
CUB,2020,107352000000.0,11176354.0,0.0,25.399378991754382,16.229310943909802,43
CUW,2020,2534327592.49914,155482.0,0.0,21.653194189692023,11.954291679866197,44
CYM,2020,5655357984.24218,68684.0,0.0,22.45586924870931,11.137286113759306,45
CYP,2020,25555093854.2968,1302247.0,0.0,23.964102501838322,14.079602559802842,46
CZE,2020,251109660602.536,10697858.0,0.0,26.24915557550224,16.185554185952824,47
DEU,2020,3941398957073.94,83160871.0,0.0,29.00255684146509,18.236287506709598,48
DJI,2020,3144136196.6228,1105188.0,0.0,21.868805030429673,13.915526919032175,49
DMA,2020,528944444.444444,67573.0,0.0,20.08639396624436,11.120978572662972,50
DNK,2020,355631021931.621,5831404.0,0.0,26.597159575061834,15.578768524146282,51
DOM,2020,78546672406.8291,11008300.0,0.0,25.08695883802416,16.21416018253143,52
DZA,2020,164873415325.201,44042091.0,0.0,25.82844383657273,17.600656370961218,53
ECU,2020,95865473000.0,17546065.0,0.0,25.286211722736827,16.680340323204483,54
EGY,2020,383817841547.099,109315124.0,0.0,26.673433906016143,18.509745324176897,55
ESP,2020,1289783836971.21,47359424.0,0.0,27.885495752022408,17.673276407419024,56
EST,2020,31820771493.8974,1329522.0,0.0,24.18338510515916,14.100330789252316,57
ETH,2020,98676811061.4035,118917671.0,0.0,25.315115812138938,18.593941979716885,58
FIN,2020,270000311606.226,5529543.0,0.0,26.32168895004496,15.525615910785723,59
FJI,2020,4227719873.3865,914963.0,0.0,22.16492864788398,13.726639999221357,60
FRA,2020,2647926055110.05,67601110.0,0.0,28.6047978288064,18.029134975789383,61
FRO,2020,3271813311.5831,52565.0,0.0,21.908610198002645,10.869824801894419,62
FSM,2020,372902700.0,110916.0,0.0,19.736828088351565,11.616537452843936,63
GAB,2020,15342236163.9864,2322539.0,0.0,23.453875395728772,14.658171972342057,64
GBR,2020,2724001478304.59,66744000.0,0.0,28.633123046912285,18.01637497854667,65
GEO,2020,16010869215.68,3722716.0,0.0,23.496533654591204,15.129964335998416,66
GHA,2020,70008243859.8666,31887809.0,0.0,24.971878841502445,17.277734363062724,67
GIN,2020,14088693742.9464,13371183.0,0.0,23.36863845053567,16.40861250162694,68
GMB,2020,1812170891.19069,2515733.0,0.0,21.317791351483677,14.73807516784293,69
GNB,2020,1705057581.09946,2013255.0,0.0,21.256864719603964,14.515263869909155,70
GNQ,2020,9893816007.7398,1716468.0,0.0,23.015175753332784,14.355779831710974,71
GRC,2020,191362985554.861,10698599.0,0.0,25.977437909363,16.185623449750192,72
GRD,2020,1043411111.11111,116341.0,0.0,20.76576109840108,11.664289408308909,73
GRL,2020,3089625554.40473,56367.0,0.0,21.85131574103257,10.939656900581019,74
GTM,2020,77719468248.3666,17357325.0,0.0,25.07637161955585,16.669525223074228,75
GUM,2020,5916000000.0,162158.0,0.0,22.500926381963996,11.996332614357977,76
GUY,2020,5471256594.72422,807481.0,0.0,22.42277415199284,13.601676042808828,77
HKG,2020,344943149590.058,7481000.0,0.0,26.566645456605396,15.827877164526502,78
HND,2020,23352232483.755,10119640.0,0.0,23.87395842611649,16.129988746886067,79
HRV,2020,57959843541.3699,3914206.0,0.0,24.783016254988244,15.180123312611736,80
HTI,2020,14508222518.3018,11243848.0,0.0,23.39798139594601,16.235331781533823,81
HUN,2020,158468487754.196,9670419.0,0.0,25.788821595072708,16.08458229978514,82
IDN,2020,1059054842698.48,274814866.0,0.0,27.68839796845854,19.431608218013537,83
IND,2020,2674851578587.27,1402617695.0,0.0,28.614915010097288,21.061606110556724,84
IRL,2020,436009027818.948,5039747.0,0.0,26.800928786090132,15.43286663879751,85
IRN,2020,280934329279.723,87723443.0,0.0,26.361386775339888,18.289699742029168,86
IRQ,2020,180898797516.874,42116605.0,0.0,25.921203582105413,17.555952662686117,87
ISL,2020,22034665040.7901,366463.0,0.0,23.815882733935357,12.811655569017733,88
ISR,2020,410768352657.612,9215100.0,0.0,26.74129527371435,16.036354109416664,89
ITA,2020,1907481094079.23,59438851.0,0.0,28.276804688695606,17.90045864459373,90
JAM,2020,15000214216.2439,2830739.0,0.0,23.43133031909624,14.856048719537352,91
JOR,2020,43700383098.5916,10865228.0,0.0,24.500622705590573,16.20107824830283,92
JPN,2020,5054068005376.28,126261000.0,0.0,29.251214580557342,18.65386175895723,93
KAZ,2020,171082365861.423,19482117.0,0.0,25.865410949192565,16.785007577167708,94
KEN,2020,100657505750.545,52217334.0,0.0,25.3349895590441,17.770925085846418,95
KGZ,2020,8270468614.24051,6726596.0,0.0,22.83595700885554,15.721579927379096,96
KHM,2020,34818073901.4851,16725474.0,0.0,24.273402453917452,16.632443564173183,97
KIR,2020,220898020.418627,126099.0,0.0,19.21321171144044,11.744830521953011,98
KNA,2020,883922222.222222,46870.0,0.0,20.599879633950913,10.755154426298283,99
KOR,2020,1744070276373.34,51836239.0,0.0,28.187242736689676,17.763600076513605,100
KWT,2020,111045470605.715,4400267.0,0.0,25.433205599482637,15.297176006124515,101
LAO,2020,18981805250.2424,7346533.0,0.0,23.666746738947797,15.809739195341605,102
LBN,2020,31712128253.7961,5702398.0,0.0,24.179965039447442,15.556397521453798,103
LBR,2020,3176126300.0,5149463.0,0.0,21.878928146857984,15.45440318955356,104
LBY,2020,46854285440.642,7045399.0,0.0,24.570308312987425,15.767885479559752,105
LCA,2020,1499274074.07407,178250.0,0.0,21.128246877962383,12.090947948358982,106
LKA,2020,84335574581.5072,21919000.0,0.0,25.158069612729843,16.90286444418801,107
LSO,2020,2053699863.99625,2235727.0,0.0,21.442908815573478,14.620077460061612,108
LTU,2020,57412038533.2718,2810369.0,0.0,24.77351984884378,14.848826705239718,109
LUX,2020,73670782100.3909,630419.0,0.0,25.02287211386537,13.354141542910876,110
LVA,2020,33379927434.6149,1900449.0,0.0,24.231220581289627,14.457601258199269,111
MAC,2020,25280064167.7333,685400.0,0.0,23.953281944541992,13.437759347423624,112
MAR,2020,121353645057.144,36584208.0,0.0,25.521974806229863,17.415127257183656,113
MDA,2020,11530746234.4492,2635130.0,0.0,23.168282890334197,14.78444345409185,114
MDG,2020,13051441203.9474,28953556.0,0.0,23.2921644017781,17.181203621447835,115
MDV,2020,3712604583.36665,502118.0,0.0,22.03499951155161,13.126592422374358,116
MEX,2020,1121064767308.42,126799054.0,0.0,27.745300034718376,18.65811414725824,117
MHL,2020,241800000.0,42706.0,0.0,19.303621500280617,10.662118120207166,118
MKD,2020,12361036913.8409,1856124.0,0.0,23.237815178243633,14.434001539198363,119
MLI,2020,20698560938.7775,21713836.0,0.0,23.753330014983607,16.89346026506804,120
MLT,2020,16404663226.4598,515490.0,0.0,23.520831474496507,13.15287512350886,121
MMR,2020,79006113670.2831,53016522.0,0.0,25.092791074663207,17.786114177647974,122
MNE,2020,4723571497.76347,626590.0,0.0,22.275831023877675,13.348049294166945,123
MNG,2020,13312981429.0891,3327204.0,0.0,23.312005443524722,15.017643170174798,124
MNP,2020,866000000.0,47528.0,0.0,20.579395467681444,10.769095330043152,125
MOZ,2020,14235420174.1884,30783688.0,0.0,23.378999074289503,17.24249552974581,126
MRT,2020,8260752385.23089,4600131.0,0.0,22.834781508252462,15.341595556699785,127
MUS,2020,11566111137.5568,1266014.0,0.0,23.171345205710868,14.0513847299573,128
MWI,2020,11769313597.8545,19533888.0,0.0,23.18876143866371,16.787661412573495,129
MYS,2020,337456163961.211,33889558.0,0.0,26.544701454266853,17.33861753081046,130
NAM,2020,10583748541.5258,2728762.0,0.0,23.082585505212077,14.819358950921062,131
NCL,2020,9454629467.91408,284176.0,0.0,22.969770349385076,12.557352562446923,132
NER,2020,13744653103.058,23717613.0,0.0,23.343915720271912,16.98172853681504,133
NGA,2020,598586817819.073,213996181.0,0.0,27.11783741043872,19.181468731705476,134
NIC,2020,12726422432.4868,6565267.0,0.0,23.266946175728073,15.697303887429609,135
NLD,2020,932560861701.17,17441500.0,0.0,27.5612002535755,16.674363039255358,136
NOR,2020,367633418886.627,5379475.0,0.0,26.630352134306744,15.49810152962498,137
NPL,2020,33433659301.2466,28966574.0,0.0,24.232828993016607,17.18165313700554,138
NRU,2020,124685688.161094,11643.0,0.0,18.641306641924203,9.362546304865514,139
NZL,2020,213029554653.687,5072400.0,0.0,26.084696747277714,15.439324833488199,140
OMN,2020,75909492847.8544,4522497.0,0.0,25.052807583999726,15.324575054018212,141
PAK,2020,300425609817.981,235001746.0,0.0,26.428466005596025,19.275103506123354,142
PAN,2020,57059846521.5327,4293261.0,0.0,24.767366492972325,15.27255737492751,143
PER,2020,201409694755.934,32838579.0,0.0,26.028606952899214,17.30711460166235,144
PHL,2020,361751145451.597,112081264.0,0.0,26.61422236887344,18.534734746510345,145
PLW,2020,261688507.080078,17792.0,0.0,19.38266545396484,9.786560400506836,146
PNG,2020,23848447849.6081,9815746.0,0.0,23.894984972523915,16.099498490794595,147
POL,2020,605914237903.742,37515748.0,0.0,27.130004291391263,17.440271376109855,148
PRT,2020,229618773422.577,10297081.0,0.0,26.15968626383131,16.14737111209169,149
PRY,2020,35432178068.1756,6603739.0,0.0,24.29088622921441,15.703146713168394,150
PSE,2020,15531700000.0,4803269.0,0.0,23.466148933731024,15.384807493932675,151
PYF,2020,5574821989.38239,279209.0,0.0,22.44152622380657,12.539719465847865,152
QAT,2020,144411538461.538,2794148.0,0.0,25.695932966463065,14.84303814593833,153
ROU,2020,250625048303.578,19265250.0,0.0,26.247223827743696,16.77381356476624,154
RUS,2020,1493075894362.14,145245148.0,0.0,28.031859466658556,18.79393355554822,155
RWA,2020,10174386856.6101,13065837.0,0.0,23.043139306765042,16.385511595714206,156
SAU,2020,767951200000.0,31552510.0,0.0,27.36699202640986,17.26716373174017,157
SDN,2020,27034593750.0,46789231.0,0.0,24.020383132887375,17.66116364894407,158
SEN,2020,24530513037.7518,16789219.0,0.0,23.923183609745422,16.63624757175066,159
SGP,2020,349165858544.568,5685807.0,0.0,26.57881288564395,15.55348380347558,160
SLB,2020,1536143427.82958,744498.0,0.0,21.15254084545668,13.520466787921954,161
SLE,2020,6688307703.1447,7912558.0,0.0,22.6236267200653,15.883961801962851,162
SLV,2020,24921190000.0,6234673.0,0.0,23.93898428257465,15.645636850244175,163
SMR,2020,1541248248.80727,34770.0,0.0,21.155858476875125,10.456538985013989,164
SOM,2020,8628000000.0,16651191.0,0.0,22.878278565589223,16.627992363419764,165
SRB,2020,55874017668.998,6899126.0,0.0,24.74636530887545,15.746905439823808,166
STP,2020,471229484.607144,217435.0,0.0,19.970855763910826,12.289659833336442,167
SUR,2020,2911807496.20227,612317.0,0.0,21.792039858365715,13.32500703438819,168
SVK,2020,107732602896.441,5458827.0,0.0,25.402918094866127,15.512744672665395,169
SVN,2020,53384760135.1581,2102419.0,0.0,24.70079115147223,14.558599620164776,170
SWE,2020,544265668451.678,10353442.0,0.0,27.022703325719114,16.15282967936241,171
SWZ,2020,4134677809.50096,1192729.0,0.0,22.142675244732388,13.991755355264598,172
SXM,2020,1236428100.55866,41008.0,0.0,20.935492496497318,10.62154683379229,173
SYC,2020,1382551751.56908,98462.0,0.0,21.047196724706478,11.497436122074095,174
SYR,2020,12047752036.091,21049429.0,0.0,23.212143926541405,16.86238403934124,175
TCA,2020,918387000.0,44386.0,0.0,20.638129429465994,10.700701912755346,176
TCD,2020,14932897821.2387,17224679.0,0.0,23.4268325235846,16.661853797042664,177
TGO,2020,7486031561.86885,8669720.0,0.0,22.736304662672612,15.975347168308144,178
THA,2020,500461898480.246,71641484.0,0.0,26.93879730589329,18.087184863585165,179
TJK,2020,8133963550.65742,9749310.0,0.0,22.819314163435102,16.092707173810357,180
TKM,2020,41509903181.7231,6949912.0,0.0,24.44919786662423,15.754239699477013,181
TLS,2020,2162619240.86927,1326053.0,0.0,21.49458593599891,14.097718172880647,182
TON,2020,506571467.895978,105704.0,0.0,20.043175975146,11.568407474429232,183
TTO,2020,20888515184.2239,1366725.0,0.0,23.762465332211043,14.127928656698185,184
TUN,2020,42491780918.361,11974057.0,0.0,24.472576504041818,16.298253034284,185
TUR,2020,733628247119.077,83384680.0,0.0,27.321268261945736,18.238975169402387,186
TUV,2020,51746594.3148543,10399.0,0.0,17.76186919692812,9.249561085129464,187
TZA,2020,66068737786.0639,60972798.0,0.0,24.913961518629296,17.925938404653788,189
UGA,2020,37600368241.6657,44457152.0,0.0,24.35027968098222,17.61003642936227,190
UKR,2020,156617722013.342,44680014.0,0.0,25.777073781496988,17.615036867885898,191
URY,2020,53559359261.826,3398968.0,0.0,24.704056394718474,15.038982708307154,192
USA,2020,21060473613000.0,331577720.0,0.0,30.678419111127997,19.61937279259919,193
UZB,2020,66443265418.3086,33586372.0,0.0,24.919614268877933,17.32963097719332,194
VCT,2020,864566666.666667,103526.0,0.0,20.57773897713758,11.54758772723223,195
VEN,2020,42838020721.1995,28444077.0,0.0,24.4806918798293,17.163450542212132,196
VNM,2020,346615738537.796,98079191.0,0.0,26.57148262156051,18.40128579194532,197
VUT,2020,909421043.508407,298858.0,0.0,20.62831874017871,12.60772716924147,198
WSM,2020,868884902.953089,211944.0,0.0,20.582721227913648,12.264082086033074,199
YEM,2020,57003712892.0858,36134863.0,0.0,24.766382241134732,17.4027687190281,200
ZAF,2020,337974655408.055,60562381.0,0.0,26.546236745621112,17.91918449921295,201
ZMB,2020,18137764930.651,19059395.0,0.0,23.621262061895028,16.763070766286322,202
ZWE,2020,31980334561.3123,15526888.0,0.0,24.188387005908265,16.558083853100246,203
